asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0FGVKKXZQ,"""None""","""2026-02-05""",437.14,22.71,5,581,1,0.2,0.052,19.25,0.0086,4.54,1,0,0,,,,,0,,0,0,0,7,,,437.14,0,,0,0
B0FFTPWYKT,"""None""","""2026-02-20""",475.24,5.13,2,85,1,0.5,0.0108,92.64,0.0235,2.56,1,475.24,1,,,,,0,,0,0,0,2,,,475.24,0,,0,0
B0DG2X9X54,"""None""","""2026-02-05""",437.14,10.03,5,552,1,0.2,0.0229,43.58,0.0091,2.01,1,0,0,,,,,0,,0,0,0,13,,,437.14,0,,0,0
B0DG2X9X54,"""None""","""2026-02-09""",456.19,14.8,10,1386,1,0.1,0.0324,30.82,0.0072,1.48,1,456.19,1,,,,,437.14,3.39,1,0,0,22,104.36,,456.19,0,,0,0
B0F32TLJ49,"""None""","""2026-02-27""",618.1,8.47,2,732,1,0.5,0.0137,72.98,0.0027,4.24,1,618.1,1,,,,,0,,0,0,0,4,,,618.1,0,,0,0
B0FGVMR98Y,"""None""","""2026-02-10""",760.95,14.57,4,301,1,0.25,0.0191,52.23,0.0133,3.64,1,760.95,1,,,,,0,,0,0,0,7,,,760.95,0,,0,0
B0FGVKPM52,"""None""","""2026-02-19""",760.96,43.16,7,925,1,0.142857,0.0567,17.63,0.0076,6.17,1,760.96,1,,,,,0,,0,0,0,9,,,760.96,0,,0,0
B0FFTQY1CZ,"""None""","""2026-02-21""",757.14,15.34,5,734,1,0.2,0.0203,49.36,0.0068,3.07,1,0,0,,,,,0,,0,0,0,9,,,757.14,0,,0,0
B0FFTQY1CZ,"""None""","""2026-02-23""",475.24,13.38,4,1185,1,0.25,0.0282,35.52,0.0034,3.35,1,475.24,1,,,,,0,,0,0,0,7,,,475.24,0,,0,0
B0CTNWWXTD,"""None""","""2026-02-25""",494.28,1.38,1,9,1,1.0,0.0028,358.17,0.1111,1.38,1,494.28,1,,,,,0,,0,0,0,6,,,494.28,0,,0,0
